,tweet_id,handle,retweet_count,text,mined_at,created_at
604,1085949334288584704,HillaryClinton,5856,"Thank you, Mary Oliver, for giving so many of us words to live by.

""Tell me, what is it you plan to do
with your one wild and precious life?""",2020-02-21 17:05:24.074316,Thu Jan 17 17:17:51 +0000 2019
605,1085636873136017408,HillaryClinton,18540,"If the government shutdown lasts beyond tomorrow, domestic violence shelters that rely on federal funding will be forced to begin shutting their doors and closing down hotlines. In so many ways, lives are on the line. https://t.co/h7rySZMm83",2020-02-21 17:05:24.074316,Wed Jan 16 20:36:15 +0000 2019
606,1085185906313703424,HillaryClinton,13231,"Yesterday, the New York state legislature voted to pass new bills allowing early voting, pre-registration for 16- and 17-year-olds, and consolidated state and federal primaries. They're great first steps to fixing our democracy. Congratulations to all, and let's keep going!",2020-02-21 17:05:24.074316,Tue Jan 15 14:44:16 +0000 2019
607,1084889898203660288,HillaryClinton,76,"@KLSecondCity Please pass on to Nora that I'm thinking of her, rooting for her, and a proud member of #TeamNora.",2020-02-21 17:05:24.074316,Mon Jan 14 19:08:02 +0000 2019
608,1084881296260820993,HillaryClinton,1333,"Today's the deadline to apply for a spot in a campaign training program run by @arenasummit, an @onwardtogether partner. If you're an aspiring organizer, campaign staffer, or candidate, you can't ask for a better opportunity to learn the ropes. https://t.co/p4Zuq2omjP https://t.co/V1eIzVesxI",2020-02-21 17:05:24.074316,Mon Jan 14 18:33:51 +0000 2019
609,1084841753834868736,HillaryClinton,105215,Like I said: A puppet. https://t.co/BeBfYMJcic,2020-02-21 17:05:24.074316,Mon Jan 14 15:56:44 +0000 2019
610,1084086220827836422,HillaryClinton,9819,"Americans can't afford another day. Call your senator and demand a vote to re-open: (202) 224-3121

And make sure your friends and family in Kentucky call @senatemajldr:

Louisville: (502) 582-6304
Lexington: (859) 224-8286
Bowling Green: (270) 781-1673
Washington: (202) 224-2541",2020-02-21 17:05:24.074316,Sat Jan 12 13:54:31 +0000 2019
611,1084086064048992256,HillaryClinton,17235,"As of today, this shutdown is the longest in history. 

The costs are already high: People are missing paychecks, losing business, or working without pay. Our national parks are overrun with trash. The FDA and FBI warn of the harm to our food safety and national security.",2020-02-21 17:05:24.074316,Sat Jan 12 13:53:53 +0000 2019
612,1083418194017218561,HillaryClinton,2571,"Thanks to @tonygoldwyn for helping me get the word out: 

There's still time to join me for a Broadway show in New York City to support the work of @OnwardTogether. 

Enter for your chance to win: https://t.co/DXMUCgBzNG https://t.co/HjftJB7HRL",2020-02-21 17:05:24.074316,Thu Jan 10 17:40:01 +0000 2019
613,1083039875090264065,HillaryClinton,2177,"Update: She won! 

Congrats to Senator-elect @JenniferBoysko, the first Democratic victory of 2019 in Virginia—and not the last by any stretch.",2020-02-21 17:05:24.074316,Wed Jan 09 16:36:42 +0000 2019
614,1083029073230729218,HillaryClinton,9001,"We've raised over $100k and counting for organizations that help families and kids at the border since the beginning of the president's TV stunt last night. 

Let's keep counteracting his lies about migrants and refugees with positive action: https://t.co/frm9HKTVmj https://t.co/r3Lk2xTitk",2020-02-21 17:05:24.074316,Wed Jan 09 15:53:47 +0000 2019
615,1082810273944215553,HillaryClinton,20205,"Want to fight back against Trump's ridiculous address tonight? 

Send some support to organizations that help kids at the border. 

The only border crisis we're facing is the inhumane detention of kids that has already led to the deaths of two children. 

https://t.co/frm9HKTVmj",2020-02-21 17:05:24.074316,Wed Jan 09 01:24:21 +0000 2019
616,1082661684035104768,HillaryClinton,4685,"Know someone in Northern Virginia, specifically Fairfax or Loudoun County? They may have the chance to vote for @JenniferBoysko today in Senate District 33's special election. Spread the word—voting info here: https://t.co/8wpTTS8oQf #KeepSD33",2020-02-21 17:05:24.074316,Tue Jan 08 15:33:55 +0000 2019
617,1082649827899523073,HillaryClinton,2868,"A week ago, 200,000 previously uninsured Virginians got access to health care through Medicaid expansion thanks to votes from @KathyKLTran, @PWCDanica, @JCarrollFoy, @DelegateFowler, and other 2017 state leg winners. Elections have consequences, and sometimes they're great ones.",2020-02-21 17:05:24.074316,Tue Jan 08 14:46:48 +0000 2019
618,1082362516523704320,HillaryClinton,9571,"Our democracy is broken. House Democrats' first bill, #HR1, would help fix it. 

Call your representative now and ask them to support automatic voter registration, restoring the Voting Rights Act, and lessening the influence of big money in politics: https://t.co/ocSxt9jMe6",2020-02-21 17:05:24.074316,Mon Jan 07 19:45:07 +0000 2019
619,1082034258456338432,HillaryClinton,6876,I’ll be joining @NYGovCuomo as he lays out his plan to codify Roe v. Wade and pass the Reproductive Health Act. There’s no time to wait. #RHAin30Days https://t.co/9DW9cfE9RD,2020-02-21 17:05:24.074316,Sun Jan 06 22:00:45 +0000 2019
620,1080941776377180160,HillaryClinton,25661,"To the women sworn in to Congress today, the most in our history: Congratulations. Knock it out of the park. https://t.co/Kj7uyKFxEg",2020-02-21 17:05:24.074316,Thu Jan 03 21:39:37 +0000 2019
621,1079764115688747009,HillaryClinton,8398,"I'm grateful to everyone who brought light into 2018: organizers, journalists, candidates, marchers, activists, and voters. Here's to you. Happy New Year. https://t.co/EHksvIpSXo",2020-02-21 17:05:24.074316,Mon Dec 31 15:40:00 +0000 2018
622,1077570782719627265,HillaryClinton,7122,Merry Christmas to everyone celebrating today! https://t.co/J1htJS8G46,2020-02-21 17:05:24.074316,Tue Dec 25 14:24:29 +0000 2018
623,1076176803826421761,HillaryClinton,925,"As we finalize our plans for 2019 and beyond, I'm feeling grateful and proud to work alongside these smart, passionate partners. As ever, you can learn more about our work and help support it at https://t.co/8vbxiBzd0F. Onward to 2019.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:19 +0000 2018
624,1076176803126001665,HillaryClinton,797,"There was a 10-point increase in youth turnout from 2014 to 2018, due in part to the hard work done by @Alliance4Youth. More than 30% of young people voted in 2018! In Chicago, young people outperformed all other generations on Election Day for the first time ever.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:18 +0000 2018
625,1076176802387759104,HillaryClinton,320,"Five @EmergeAmerica alumni are headed to Congress, and 145 were elected to state legislatures. Emerge alums also helped put an end to the Republican supermajorities in the Michigan and Pennsylvania senates.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:18 +0000 2018
626,1076176801674772483,HillaryClinton,342,"For many campaigns, @SwingLeft was the wave. On average, for their top 15 campaigns, Swing Left drove more than 50% of their canvassing shifts. More than 60,000 volunteers knocked an estimated 5 million doors and made 2.5 million phone calls.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:18 +0000 2018
627,1076176800676569088,HillaryClinton,302,"In 2018, @LatinoVictoryUS increased their endorsed candidates 500% over the previous year. Of their 58 candidates, 43 candidates won, bringing their 2018 win rate to a whopping 74%. The number of Democratic Latina members of Congress nearly doubled.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:18 +0000 2018
628,1076176799883816965,HillaryClinton,366,"In two years, @RunforSomething has recruited 28,000 young, diverse progressives who want to run for office and elected more than 200 of them to local office in 40 states. In 2018, their candidates were 3 of the 12 Texas House pick-ups and 3 of the 11 Florida House pick-ups.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:18 +0000 2018
629,1076176798872948742,HillaryClinton,252,".@ArenaSummit supported 54 candidates in the 2018 election cycle, and 27 of their candidates on the ballot won their elections. Their 2018 New York candidates went 7 for 9—ensuring Democrats defeated the IDC, took back the N.Y. State Senate, and won a majority in the U.S. House.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:17 +0000 2018
630,1076176798159912961,HillaryClinton,311,".@VotoLatino registered thousands of voters through online digital ads and targeting, peer-to-peer outreach through their local chapters, and national partner engagement. In Texas, where Voto Latino has had a program since 2010, early votes surpassed 2014 totals by 149%.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:17 +0000 2018
631,1076176797413330944,HillaryClinton,276,".@ColorOfChange PAC’s #VotingWhileBlack program reached more than 5 million voters, and now African Americans have a new cohort of officeholders at both the local and state level.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:17 +0000 2018
632,1076176796658401281,HillaryClinton,260,"Three candidates that @iVoteFund supported for Secretary of State won—all pick-ups, all young women, all Democrats. And they were able to raise and invest $7 million in Secretary of State races, their most ever.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:17 +0000 2018
633,1076176795916034049,HillaryClinton,272,".@CollectivePAC helped elect over 54 African Americans to local, state and federal offices, trained over 300 operatives and staff through the Black Campaign School, and engaged over 1.5 million black voters.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:17 +0000 2018
634,1076176795160989696,HillaryClinton,292,"Nine @IndivisibleTeam-endorsed candidates won. Overall, the margin in their endorsed races swung 8 points to the left. Among races rated “Solid R,"" that swing was 15 points.",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:17 +0000 2018
635,1076176794393415680,HillaryClinton,1611,"This year, @OnwardTogether was able to give more than $2.5 million in funding and grants to organizations fighting to make our country a better place. 

I'm deeply inspired by what our partners have achieved this year. I think you will be too, so here's a report-back:",2020-02-21 17:05:24.074316,Fri Dec 21 18:05:16 +0000 2018
636,1076128583419088896,HillaryClinton,30177,"Actions have consequences, and whether we’re in Syria or not, the people who want to harm us are there &amp; at war. Isolationism is weakness. Empowering ISIS is dangerous. Playing into Russia &amp; Iran’s hands is foolish. This President is putting our national security at grave risk.",2020-02-21 17:05:24.074316,Fri Dec 21 14:53:42 +0000 2018
637,1075795895713701888,HillaryClinton,3931,"Winning back the House was a pipe dream a year ago. @IndivisibleTeam, an @OnwardTogether partner, helped win 40 seats. Now they're going on offense in the House and building power in the states. Read their roadmap for the next two years: https://t.co/oci7KWygwW",2020-02-21 17:05:24.074316,Thu Dec 20 16:51:43 +0000 2018
638,1075518480173228032,HillaryClinton,842,".@ArenaSummit, an @OnwardTogether partner, is offering a new Arena Academy program to help aspiring organizers and campaign staffers get the skills they need. The early decision deadline for February's session is this Friday: https://t.co/p4Zuq2omjP",2020-02-21 17:05:24.074316,Wed Dec 19 22:29:22 +0000 2018
639,1075418325335883776,HillaryClinton,10480,"Nevada just became the first state in the country to have a legislature that's majority women. Let's make it the first of many. 
https://t.co/4yYjuZtBMc",2020-02-21 17:05:24.074316,Wed Dec 19 15:51:23 +0000 2018
640,1075036934198714369,HillaryClinton,6670,Spread the word: Some states have extended Affordable Care Act enrollment into January. Full list here: https://t.co/Jrx1BGgyLw https://t.co/AzjWPODfYg,2020-02-21 17:05:24.074316,Tue Dec 18 14:35:52 +0000 2018
641,1074774942925942789,HillaryClinton,1670,This little girl's priceless face makes me smile every time I see it. You can still order @barb_kinney's beautiful book of photos from the 2016 campaign trail in time for Christmas. The first 100 orders get a signed copy: https://t.co/JQPsmMVJCS https://t.co/J0fgM1H19L,2020-02-21 17:05:24.074316,Mon Dec 17 21:14:49 +0000 2018
642,1074753057387360257,HillaryClinton,17125,"We should all bear witness to the humanitarian crisis at our border and continue to work to stop it. ""Thousands of children are living in a tent prison. In the desert. For months on end."" https://t.co/0Gz0U6jK7Y",2020-02-21 17:05:24.074316,Mon Dec 17 19:47:51 +0000 2018
643,1074732519596134405,HillaryClinton,10303,"A Russian disinformation campaign “used every major social media platform to deliver words, images and videos tailored to voters’ interests to help elect President Trump—and worked even harder to support him while in office."" https://t.co/gjhrherRki",2020-02-21 17:05:24.074316,Mon Dec 17 18:26:14 +0000 2018
644,1074329577932111873,HillaryClinton,20371,"There’s new CDC data out about gun deaths in America. Last year saw the most gun deaths in 40 years, nearly 40,000 people. What is wrong with us? This is not a problem we should have at all, let alone one that’s getting worse.",2020-02-21 17:05:24.074316,Sun Dec 16 15:45:06 +0000 2018
645,1074051461020073984,HillaryClinton,1432,"The theater adaptation of Network, @NetworkBway, makes Paddy Chayefsky's story about the blurring of news and entertainment feel more relevant than ever. @BryanCranston, @TonyGoldwyn, and @TatianaMaslany are wonderful in it. Go see it at the Belasco Theatre if you can.",2020-02-21 17:05:24.074316,Sat Dec 15 21:19:57 +0000 2018
646,1073642549452115968,HillaryClinton,1512,"One of my personal heroes is Ela Bhatt, who has provided microloans to women in India for 46 years. Her work embodies the principle that every person should have the chance to achieve his or her dreams and make the most of their God-given potential. https://t.co/JcU2JY1VNy https://t.co/chD252vOaM",2020-02-21 17:05:24.074316,Fri Dec 14 18:15:05 +0000 2018
647,1073621053748858881,HillaryClinton,11472,No child should have to fear violence in their school. It should have been true for Sandy Hook six years ago. It should be true today. Let's keep working until it's reality.,2020-02-21 17:05:24.074316,Fri Dec 14 16:49:40 +0000 2018
648,1073591724646285313,HillaryClinton,17673,There are no words to capture the horror of a seven-year-old girl dying of dehydration in U.S. custody. What’s happening at our borders is a humanitarian crisis. https://t.co/8KZeynGjIv,2020-02-21 17:05:24.074316,Fri Dec 14 14:53:08 +0000 2018
649,1073580712056508416,HillaryClinton,12207,Do you or someone in your life need affordable health care? The deadline to enroll in Obamacare is tomorrow. Spread the word: https://t.co/3Ll40AaneO,2020-02-21 17:05:24.074316,Fri Dec 14 14:09:22 +0000 2018
650,1072502542075088896,HillaryClinton,2442,Throw your hat in the ring—and support @OnwardTogether—for a chance to join me in New York for a Broadway play. https://t.co/Z41ggTTEfb https://t.co/IJaIPLoqLv,2020-02-21 17:05:24.074316,Tue Dec 11 14:45:06 +0000 2018
651,1072264629424930818,HillaryClinton,2312,"An inspiring number of first-time candidates ran and won office in 2018, and organizations like @TrainDems were instrumental to those victories. Over 21,000 candidates and activists have signed up for the NDTC’s trainings, and they’re just getting started. https://t.co/OApLIFOA72",2020-02-21 17:05:24.074316,Mon Dec 10 22:59:44 +0000 2018
652,1071092706682826752,HillaryClinton,1302,"Bill, Chelsea, and I loved seeing @hbrikin's beautiful play #WhatTheConstitutionMeansToMe at @NYTW79. It's an empowering call to consider what it means to be a citizen. Go see it at the Greenwich House Theater if you can!",2020-02-21 17:05:24.074316,Fri Dec 07 17:22:55 +0000 2018
653,1071047564630392835,HillaryClinton,13180,"On this day, we don't remember the destruction of Pearl Harbor. We remember the selflessness Americans showed that day as they risked themselves to save their fellow servicemembers, and we remember the resilience that followed. To all who served and sacrificed, thank you.",2020-02-21 17:05:24.074316,Fri Dec 07 14:23:33 +0000 2018
654,1070707649073831936,HillaryClinton,2770,"This is not in line with American values, and it’s a dangerous path. It's a fundamental building block of democracy that elected representatives respect the outcome of elections. To ignore those outcomes is to silence voters and endanger the health of our democracy itself.",2020-02-21 17:05:24.074316,Thu Dec 06 15:52:50 +0000 2018
655,1070707647899467776,HillaryClinton,2234,"In Michigan, voters chose Democrats to be governor, attorney general, and secretary of state. Since then, the Republican-controlled legislature has passed bills to gut minimum wage, slash paid sick leave, and limit the new secretary of state's powers. https://t.co/P979PIvCrY",2020-02-21 17:05:24.074316,Thu Dec 06 15:52:50 +0000 2018
656,1070707646720827392,HillaryClinton,1270,"Over the last few days, Republicans in Wisconsin's state legislature have pushed through bills to shift power to their Republican-controlled legislature and away from the incoming Democratic governor and attorney general. https://t.co/V7pUkwpujH",2020-02-21 17:05:24.074316,Thu Dec 06 15:52:50 +0000 2018
657,1070707645730963457,HillaryClinton,15375,"Republicans in Michigan and Wisconsin lost elections on Nov. 6. Rather than respect the will of voters, they're using their last few weeks in office to pass laws limiting the power of new governors and put roadblocks on voting. It's not just anti-Democratic. It's anti-democratic.",2020-02-21 17:05:24.074316,Thu Dec 06 15:52:50 +0000 2018
658,1070031001727000578,HillaryClinton,2456,Russia's actions brazenly violate a treaty allowing free passage in the strait and the G7 should hold fast in demanding the sailors' immediate return.,2020-02-21 17:05:24.074316,Tue Dec 04 19:04:05 +0000 2018
659,1070031000862896128,HillaryClinton,4272,Russia’s seizure last week of three Ukrainian boats and their 24 crew members in the Kerch Strait is a significant Russian military escalation with respect to Ukraine and the latest attempt by Russia to control key areas in and around Ukraine.,2020-02-21 17:05:24.074316,Tue Dec 04 19:04:05 +0000 2018
660,1069969493600976902,HillaryClinton,4433,"Georgia, it's Election Day. Bring a friend with you to vote for Democrat John Barrow in the secretary of state run-off: https://t.co/mMjgGf01fL",2020-02-21 17:05:24.074316,Tue Dec 04 14:59:41 +0000 2018
661,1069694013043867649,HillaryClinton,2164,"Bill and I will be traveling to Washington to pay our respects to President George H.W. Bush and his family at the funeral this week. 

We were greatly looking forward to being in Houston for our event this week, and are excited to come back next year as soon as we find a date.",2020-02-21 17:05:24.074316,Mon Dec 03 20:45:01 +0000 2018
662,1069662636130881536,HillaryClinton,5191,Georgians have the power on Dec. 4 to help make elections in their state are free and fair again. Make sure your friends and family know to vote for Democrat John Barrow in the run-off to be secretary of state. Polling place and other information here: https://t.co/mMjgGf01fL,2020-02-21 17:05:24.074316,Mon Dec 03 18:40:20 +0000 2018
663,1068945611142193153,HillaryClinton,9083,"George H.W. Bush was a beloved father &amp; grandfather, a war hero, a public servant, &amp; a class act. In my experiences w/ him, I always valued his desire to listen, look at evidence &amp; ask for ideas, even from people w/ different beliefs. My heart goes out to the entire Bush family.",2020-02-21 17:05:24.074316,Sat Dec 01 19:11:08 +0000 2018
664,1067988841431277569,HillaryClinton,15,"@tarabea80 @BillClinton What kind words Tara. It was great meeting you last night, and thanks for writing!",2020-02-21 17:05:24.074316,Thu Nov 29 03:49:16 +0000 2018
665,1067786998444933120,HillaryClinton,5125,"In less than a week, there will be a run-off in the race to be Georgia's next secretary of state. Georgians deserve a secretary of state who will administer elections fairly and make it easy for every eligible citizen to vote. Help make it happen: https://t.co/7JscoMB51w",2020-02-21 17:05:24.074316,Wed Nov 28 14:27:13 +0000 2018
666,1067497655096479744,HillaryClinton,1422,"Join me for a Broadway play (and some chardonnay) to support the work @OnwardTogether partners are doing to further democracy and fight for our values. 

Throw your hat in the ring here: https://t.co/2a5l9yk8ks https://t.co/0M1ZXMQd0T",2020-02-21 17:05:24.074316,Tue Nov 27 19:17:28 +0000 2018
667,1067419457549729793,HillaryClinton,545,"Many of this summer’s family separation stories have ended happily thanks to an outpouring of support. But as the headlines have receded, the work has continued. Today is a great day to help.",2020-02-21 17:05:24.074316,Tue Nov 27 14:06:45 +0000 2018
668,1067419456337559552,HillaryClinton,627,"Kids in Need of Defense, @supportKIND, represents unaccompanied children in court and gives them a chance to be reunited with their families. https://t.co/RBIX2qDMGI",2020-02-21 17:05:24.074316,Tue Nov 27 14:06:44 +0000 2018
669,1067419455158931461,HillaryClinton,376,"The National Immigrant Justice Center, or @NIJC, helps asylum-seekers win their cases and fights against renewed attempts to separate and jail more families. https://t.co/myOcT2Q6fu",2020-02-21 17:05:24.074316,Tue Nov 27 14:06:44 +0000 2018
670,1067419453913264128,HillaryClinton,374,"The Refugee and Immigrant Center for Education and Legal Services, @RAICESTEXAS, provides representation to families in asylum and immigration hearings. https://t.co/uVKskLLzCJ",2020-02-21 17:05:24.074316,Tue Nov 27 14:06:44 +0000 2018
671,1067419452973690881,HillaryClinton,2690,"This #GivingTuesday, consider giving to support organizations that have spent the last few months working tirelessly to reunite families the administration has separated at the border. Over 200 children are still waiting to be reunited with loved ones.",2020-02-21 17:05:24.074316,Tue Nov 27 14:06:43 +0000 2018
672,1067156825349505024,HillaryClinton,2496,Over 300 leading scientists from both inside and outside the government worked on the Fourth National Climate Assessment. You can read it in full here. https://t.co/80nvf1fjSg,2020-02-21 17:05:24.074316,Mon Nov 26 20:43:08 +0000 2018
673,1067156824653262849,HillaryClinton,1436,"Of course, combating climate change is about more than dollars and cents. It's a moral imperative. Our children and grandchildren deserve to live on a planet that can support their lives, liberty, and pursuit of happiness.",2020-02-21 17:05:24.074316,Mon Nov 26 20:43:08 +0000 2018
674,1067156823868882944,HillaryClinton,929,"""Regional economies and industries that depend on natural resources and favorable climate conditions, such as agriculture, tourism, and fisheries, are vulnerable to the growing impacts of climate change.""",2020-02-21 17:05:24.074316,Mon Nov 26 20:43:08 +0000 2018
675,1067156823151644679,HillaryClinton,983,"""More frequent and intense extreme weather and climate-related events, as well as changes in average climate conditions, are expected to continue to damage infrastructure, ecosystems, and social systems that provide essential benefits to communities.""",2020-02-21 17:05:24.074316,Mon Nov 26 20:43:08 +0000 2018
676,1067156822212177920,HillaryClinton,1058,"""With continued growth in emissions at historic rates, annual losses in some economic sectors are projected to reach hundreds of billions of dollars by the end of the century—more than the current GDP of many U.S. states.""",2020-02-21 17:05:24.074316,Mon Nov 26 20:43:07 +0000 2018
677,1067156821402619906,HillaryClinton,9787,The Trump administration tried to bury a federally-mandated climate change study by releasing it the Friday after Thanksgiving. Here's what they didn't want you to hear:,2020-02-21 17:05:24.074316,Mon Nov 26 20:43:07 +0000 2018
678,1067151698441965589,HillaryClinton,3548,This is wrong. https://t.co/umrKs9CBeK,2020-02-21 17:05:24.074316,Mon Nov 26 20:22:46 +0000 2018
679,1066053498293444609,HillaryClinton,1786,"Democracy hangs in the balance on both sides of Atlantic and we need to save it. Can’t just keep doing the same things. 

For more, check out my Oxford speech: https://t.co/J4cgHCmcZN",2020-02-21 17:05:24.074316,Fri Nov 23 19:38:54 +0000 2018
680,1066053497567830018,HillaryClinton,997,"In Europe, nationalists like Hungary’s Viktor Orban are exploiting this challenge to stoke fear and resentment. To defeat them and protect democracy, the EU needs a more comprehensive policy that builds societies that are both secure and welcoming.",2020-02-21 17:05:24.074316,Fri Nov 23 19:38:54 +0000 2018
681,1066053496422756352,HillaryClinton,1093,"On both sides of the Atlantic, we need reform. Not open borders, but immigration laws enforced with fairness and respect for human rights. We can’t let fear or bias force us to give up the values that have made our democracies both great and good.",2020-02-21 17:05:24.074316,Fri Nov 23 19:38:54 +0000 2018
682,1066053495810338817,HillaryClinton,761,"In a recent interview, I talked about how Europe must reject right-wing nationalism and authoritarianism, including by addressing migration with courage and compassion. I also gave a comprehensive speech about this last month.",2020-02-21 17:05:24.074316,Fri Nov 23 19:38:54 +0000 2018
683,1066053495080583172,HillaryClinton,1222,"Trump has made it worse with cruel abuses at the border, detaining children and separating them from their families. It’s one of the most shameful moments in our history.",2020-02-21 17:05:24.074316,Fri Nov 23 19:38:54 +0000 2018
684,1066053494128500741,HillaryClinton,940,"We passed bipartisan comprehensive reform when I was a senator, but House Republicans killed it. Since then, the GOP has refused to make progress and instead uses the issue to divide our country.",2020-02-21 17:05:24.074316,Fri Nov 23 19:38:53 +0000 2018
685,1066053493356720133,HillaryClinton,685,"and brings millions of hardworking people into the formal economy, fixes the family visa backlog, upholds the rule of law, and protects our borders and national security.",2020-02-21 17:05:24.074316,Fri Nov 23 19:38:53 +0000 2018
686,1066053492345839617,HillaryClinton,4934,"I have always been and remain a staunch advocate of comprehensive immigration reform that’s true to our values and treats every person with dignity, provides a pathway to full and equal citizenship…",2020-02-21 17:05:24.074316,Fri Nov 23 19:38:53 +0000 2018
687,1065611638689226752,HillaryClinton,11874,May we all open our hearts and reach across tables today. May we all find hopes and values in common. May there be pie. Happy Thanksgiving.,2020-02-21 17:05:24.074316,Thu Nov 22 14:23:07 +0000 2018
688,1065292564255948800,HillaryClinton,2554,"With Republican secretaries of state pursuing voter suppression tactics in states across the country, it's more important than ever that we elect officials who will make sure every eligible citizen can vote. Kudos to @iVoteFund and @KatieHobbs. https://t.co/fy5WfoGUfP",2020-02-21 17:05:24.074316,Wed Nov 21 17:15:14 +0000 2018
689,1064956970724151297,HillaryClinton,1168,Spend an evening with Bill and me as we discuss where we go from here. Hope to see you out there! https://t.co/scnEwCzRc6 https://t.co/ndZugzrFSB,2020-02-21 17:05:24.074316,Tue Nov 20 19:01:42 +0000 2018
690,1064904835881975809,HillaryClinton,5006,"On this Transgender Day of Remembrance, we remember the names and the lives of those we’ve lost to violence this year:

https://t.co/zmXbSuOo7n",2020-02-21 17:05:24.074316,Tue Nov 20 15:34:32 +0000 2018
691,1064904759474356225,HillaryClinton,2092,"Gigi Pierce. 
Nino Fortson. 
Karla Patricia Flores-Pavón. 
Sasha Wall. 
Amia Tyrae. 
Phylicia Mitchell. 
Zakaria Fry. 
Celine Walker. 
Tonya Harvey. 
Christa Leigh Steele-Knudslien.
Viccky Gutierrez.",2020-02-21 17:05:24.074316,Tue Nov 20 15:34:14 +0000 2018
692,1064904705770442754,HillaryClinton,3801,"Ciara Minaj Carter. 
Nikki Janelle Enriquez. 
Londonn Moore. 
Shantee Tucker. 
Dejanay Stanton. 
Vontashia Bell. 
Sasha Garden. 
Keisha Wells.
Cathalina Christina James. 
Diamond Stephens. 
Antash’a Devine Sherrington English.",2020-02-21 17:05:24.074316,Tue Nov 20 15:34:01 +0000 2018
693,1064567408885665792,HillaryClinton,3534,"The wildfires in California aren't just one state's crisis. With 77 reported dead and 993 missing, they are a national crisis. To pitch in to a United Way fund for those affected by the wildfires in southern California, text UWVC to 41444. https://t.co/8PjFpuAYXv",2020-02-21 17:05:24.074316,Mon Nov 19 17:13:43 +0000 2018
694,1064223908713455616,HillaryClinton,6596,".@AndrewGillum ran an extraordinary campaign for governor, full of hope and focused on the needs and dreams of Florida families. Andrew, I'm proud of you and I can't wait to see what you do next.",2020-02-21 17:05:24.074316,Sun Nov 18 18:28:46 +0000 2018
695,1063877462206177282,HillaryClinton,3150,"A wonderful development of this election: Americans elected more than 600 LGBTQ candidates across the country. @victoryinst trained 60 of them. With just 0.1% of elected positions held by LGBTQ people, it has ambitions to build an even bigger #RainbowWave: https://t.co/mlLyLr0pSI",2020-02-21 17:05:24.074316,Sat Nov 17 19:32:07 +0000 2018
696,1063615112760696833,HillaryClinton,2243,"Our fight for full democracy in America must continue, and Stacey is committing to fight for fair elections in Georgia. Let’s join her: https://t.co/kb5b6RhlJt",2020-02-21 17:05:24.074316,Sat Nov 17 02:09:38 +0000 2018
697,1063615037942706178,HillaryClinton,10292,"Thank you, @StaceyAbrams, for fighting for Georgia and for the integrity of our elections. Everyone should be able to exercise their right to vote. Every vote should be counted.",2020-02-21 17:05:24.074316,Sat Nov 17 02:09:20 +0000 2018
698,1063194332017172485,HillaryClinton,2231,"Even in 1992, when I first met him, it was clear Chad Griffin would do a lot of good in the world. Little did I know! Grateful for his leadership at @HRC in fighting against discrimination and for marriage equality, and mobilizing millions to build a more just, equal America.",2020-02-21 17:05:24.074316,Thu Nov 15 22:17:36 +0000 2018
699,1063096806073163777,HillaryClinton,20786,"As of last week, over 200 children in detention near the border are still separated from their families. It's been over 100 days since the deadline for the administration to reunite them.",2020-02-21 17:05:24.074316,Thu Nov 15 15:50:04 +0000 2018
700,1062810757610512389,HillaryClinton,1336,"Following last week's great elections for Democrats (and our democracy), @arenasummit is laying the groundwork for an even better 2020. Get updates on their upcoming volunteer placement tool, staff and candidate trainings, and summits: https://t.co/KIdy6dFTAl",2020-02-21 17:05:24.074316,Wed Nov 14 20:53:25 +0000 2018
701,1062801919805145094,HillaryClinton,4488,"A state legislator once brushed off Cassandra Levesque’s campaign to end child marriage in New Hampshire as “a request from a minor doing a Girl Scout project.” So Cassandra, 19 years old, ran for the state legislature herself—and won. https://t.co/xxVGyAprRn https://t.co/MSiSaNI2tH",2020-02-21 17:05:24.074316,Wed Nov 14 20:18:18 +0000 2018
702,1062539065822715904,HillaryClinton,2571,"Tonight, @cvivianstringer won her 1,000th career victory as a basketball coach. She's just the ninth coach in the history of the sport to reach this milestone, the fifth NCAA Division 1 women's coach and the first African American. Congrats, Coach Stringer, and here’s to 1,001. https://t.co/eC029yWd24",2020-02-21 17:05:24.074316,Wed Nov 14 02:53:48 +0000 2018
703,1062391624490274818,HillaryClinton,9765,"I hope everyone has a chance to read @MichelleObama's wonderful new memoir, Becoming. Michelle's fierce intelligence, sharp wit, and beautiful soul comes through on every page. Thank you for sharing your story with us, my friend. https://t.co/Mc5Bm36Oqw",2020-02-21 17:05:24.074316,Tue Nov 13 17:07:56 +0000 2018
